snapshot_path,repo_commit,file_path,pylint_score,pylint_msgs,radon_cc_total,bandit_issues_count
snapshots\2a6e0bd72d4a69725b957d6748a4b834f21b12b5\django\db\models\expressions.py,snapshots,2a6e0bd72d4a69725b957d6748a4b834f21b12b5\django\db\models\expressions.py,,1,0,0
snapshots\2a66c102d9c674fadab252a28d8def32a8b626ec\tests\view_tests\tests\test_debug.py,snapshots,2a66c102d9c674fadab252a28d8def32a8b626ec\tests\view_tests\tests\test_debug.py,,1,0,0
snapshots\2a66c102d9c674fadab252a28d8def32a8b626ec\django\views\debug.py,snapshots,2a66c102d9c674fadab252a28d8def32a8b626ec\django\views\debug.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\check_framework\test_model_checks.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\check_framework\test_model_checks.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\test_sqlite.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\test_sqlite.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\admin_scripts\tests.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\admin_scripts\tests.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\model_inheritance\test_abstract_inheritance.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\model_inheritance\test_abstract_inheritance.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\model_options\test_default_pk.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\model_options\test_default_pk.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\postgres_tests\models.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\postgres_tests\models.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\introspection\tests.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\introspection\tests.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\postgres_tests\array_default_migrations\0001_initial.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\postgres_tests\array_default_migrations\0001_initial.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\postgres_tests\test_constraints.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\postgres_tests\test_constraints.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\schema\tests.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\schema\tests.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\postgres_tests\array_index_migrations\0001_initial.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\postgres_tests\array_index_migrations\0001_initial.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\postgres_tests\migrations\0002_create_test_models.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\postgres_tests\migrations\0002_create_test_models.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\migrations\test_migrations_no_changes\0002_second.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\migrations\test_migrations_no_changes\0002_second.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\migrations\test_migrations_no_changes\0001_initial.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\migrations\test_migrations_no_changes\0001_initial.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\migrations\test_migrations_no_changes\0003_third.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\migrations\test_migrations_no_changes\0003_third.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\tests\migrations\test_migrations_no_default\0001_initial.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\tests\migrations\test_migrations_no_default\0001_initial.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\django\conf\global_settings.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\django\conf\global_settings.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\django\db\models\base.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\django\db\models\base.py,,1,0,0
snapshots\2a61b5f97c0f9ec9ff3f321090bd8e6ed609793c\tests\composite_pk\test_checks.py,snapshots,2a61b5f97c0f9ec9ff3f321090bd8e6ed609793c\tests\composite_pk\test_checks.py,,1,0,0
snapshots\2a636118dacdcda074c99ebd50311d64a8cca367\django\db\backends\postgresql\features.py,snapshots,2a636118dacdcda074c99ebd50311d64a8cca367\django\db\backends\postgresql\features.py,,1,0,0
snapshots\2a61b5f97c0f9ec9ff3f321090bd8e6ed609793c\django\db\models\fields\composite.py,snapshots,2a61b5f97c0f9ec9ff3f321090bd8e6ed609793c\django\db\models\fields\composite.py,,1,0,0
snapshots\2a5d2eefc751be012fdebd75d8177c42bf5a76fc\django\http\__init__.py,snapshots,2a5d2eefc751be012fdebd75d8177c42bf5a76fc\django\http\__init__.py,,1,0,0
snapshots\2a5aca38bbb37f6e7590ac6e68912bfbefb17dae\django\db\backends\base\schema.py,snapshots,2a5aca38bbb37f6e7590ac6e68912bfbefb17dae\django\db\backends\base\schema.py,,1,0,0
snapshots\2a5aca38bbb37f6e7590ac6e68912bfbefb17dae\tests\migrations\test_operations.py,snapshots,2a5aca38bbb37f6e7590ac6e68912bfbefb17dae\tests\migrations\test_operations.py,,1,0,0
snapshots\2a5aca38bbb37f6e7590ac6e68912bfbefb17dae\django\db\backends\mysql\schema.py,snapshots,2a5aca38bbb37f6e7590ac6e68912bfbefb17dae\django\db\backends\mysql\schema.py,,1,0,0
snapshots\2a577853639a5f2ca14822acc593104f2846597c\django\utils\_os.py,snapshots,2a577853639a5f2ca14822acc593104f2846597c\django\utils\_os.py,,1,0,0
snapshots\2a4321ba23042c962f8dc966779239244c6e4402\tests\admin_changelist\tests.py,snapshots,2a4321ba23042c962f8dc966779239244c6e4402\tests\admin_changelist\tests.py,,1,0,0
snapshots\2a4321ba23042c962f8dc966779239244c6e4402\django\contrib\admin\views\main.py,snapshots,2a4321ba23042c962f8dc966779239244c6e4402\django\contrib\admin\views\main.py,,1,0,0
snapshots\2a32b233822683c51e59722b7c9aa0789fc4ab1b\tests\template_tests\test_context.py,snapshots,2a32b233822683c51e59722b7c9aa0789fc4ab1b\tests\template_tests\test_context.py,,1,0,0
snapshots\2a5aca38bbb37f6e7590ac6e68912bfbefb17dae\django\db\backends\sqlite3\schema.py,snapshots,2a5aca38bbb37f6e7590ac6e68912bfbefb17dae\django\db\backends\sqlite3\schema.py,,1,0,0
snapshots\2a5aca38bbb37f6e7590ac6e68912bfbefb17dae\django\db\backends\oracle\schema.py,snapshots,2a5aca38bbb37f6e7590ac6e68912bfbefb17dae\django\db\backends\oracle\schema.py,,1,0,0
snapshots\2a32b233822683c51e59722b7c9aa0789fc4ab1b\django\template\context.py,snapshots,2a32b233822683c51e59722b7c9aa0789fc4ab1b\django\template\context.py,,1,0,0
snapshots\2a2503c2c1b42fbeb19a7918c4ec06cb420e0000\tests\pagination\tests.py,snapshots,2a2503c2c1b42fbeb19a7918c4ec06cb420e0000\tests\pagination\tests.py,,1,0,0
snapshots\2a2481f5a2179ac11947d92a097c9042bb57e17c\django\contrib\gis\gdal\geomtype.py,snapshots,2a2481f5a2179ac11947d92a097c9042bb57e17c\django\contrib\gis\gdal\geomtype.py,,1,0,0
snapshots\2a2481f5a2179ac11947d92a097c9042bb57e17c\tests\gis_tests\gdal_tests\test_geom.py,snapshots,2a2481f5a2179ac11947d92a097c9042bb57e17c\tests\gis_tests\gdal_tests\test_geom.py,,1,0,0
snapshots\2a14b8df39b573124ea42dec0ce96147c8e767d4\tests\gis_tests\geoapp\test_functions.py,snapshots,2a14b8df39b573124ea42dec0ce96147c8e767d4\tests\gis_tests\geoapp\test_functions.py,,1,0,0
snapshots\2a14b8df39b573124ea42dec0ce96147c8e767d4\django\contrib\gis\db\backends\base\operations.py,snapshots,2a14b8df39b573124ea42dec0ce96147c8e767d4\django\contrib\gis\db\backends\base\operations.py,,1,0,0
snapshots\2a14b8df39b573124ea42dec0ce96147c8e767d4\django\contrib\gis\db\backends\mysql\operations.py,snapshots,2a14b8df39b573124ea42dec0ce96147c8e767d4\django\contrib\gis\db\backends\mysql\operations.py,,1,0,0
snapshots\2a082d827de05528cb976109f219ec9b00490d2d\django\db\__init__.py,snapshots,2a082d827de05528cb976109f219ec9b00490d2d\django\db\__init__.py,,1,0,0
snapshots\2a14b8df39b573124ea42dec0ce96147c8e767d4\django\contrib\gis\db\backends\spatialite\operations.py,snapshots,2a14b8df39b573124ea42dec0ce96147c8e767d4\django\contrib\gis\db\backends\spatialite\operations.py,,1,0,0
snapshots\2a14b8df39b573124ea42dec0ce96147c8e767d4\django\contrib\gis\db\models\functions.py,snapshots,2a14b8df39b573124ea42dec0ce96147c8e767d4\django\contrib\gis\db\models\functions.py,,1,0,0
snapshots\2a14b8df39b573124ea42dec0ce96147c8e767d4\django\contrib\gis\db\backends\oracle\operations.py,snapshots,2a14b8df39b573124ea42dec0ce96147c8e767d4\django\contrib\gis\db\backends\oracle\operations.py,,1,0,0
snapshots\29f5e1e97d660855d34c1ee5edbd5cfe094b6ca7\tests\migrations\test_autodetector.py,snapshots,29f5e1e97d660855d34c1ee5edbd5cfe094b6ca7\tests\migrations\test_autodetector.py,,1,0,0
snapshots\29f5e1e97d660855d34c1ee5edbd5cfe094b6ca7\django\db\migrations\autodetector.py,snapshots,29f5e1e97d660855d34c1ee5edbd5cfe094b6ca7\django\db\migrations\autodetector.py,,1,0,0
snapshots\29e4ccb1a2d5aab21fbd7effcd48d33dc73f9b1e\tests\utils_tests\test_datetime_safe.py,snapshots,29e4ccb1a2d5aab21fbd7effcd48d33dc73f9b1e\tests\utils_tests\test_datetime_safe.py,,1,0,0
snapshots\29e4ccb1a2d5aab21fbd7effcd48d33dc73f9b1e\django\utils\datetime_safe.py,snapshots,29e4ccb1a2d5aab21fbd7effcd48d33dc73f9b1e\django\utils\datetime_safe.py,,1,0,0
snapshots\29ba75e6e57414f0e6f9528d08a520b8b931fb28\tests\template_tests\filter_tests\test_urlize.py,snapshots,29ba75e6e57414f0e6f9528d08a520b8b931fb28\tests\template_tests\filter_tests\test_urlize.py,,1,0,0
snapshots\29ba75e6e57414f0e6f9528d08a520b8b931fb28\tests\admin_widgets\tests.py,snapshots,29ba75e6e57414f0e6f9528d08a520b8b931fb28\tests\admin_widgets\tests.py,,1,0,0
snapshots\29ba75e6e57414f0e6f9528d08a520b8b931fb28\tests\utils_tests\test_html.py,snapshots,29ba75e6e57414f0e6f9528d08a520b8b931fb28\tests\utils_tests\test_html.py,,1,0,0
snapshots\29ba75e6e57414f0e6f9528d08a520b8b931fb28\django\utils\html.py,snapshots,29ba75e6e57414f0e6f9528d08a520b8b931fb28\django\utils\html.py,,1,0,0
snapshots\2995aeab56d661663e2851b29bba1fc20c2541f0\tests\admin_inlines\models.py,snapshots,2995aeab56d661663e2851b29bba1fc20c2541f0\tests\admin_inlines\models.py,,1,0,0
snapshots\2995aeab56d661663e2851b29bba1fc20c2541f0\tests\admin_inlines\admin.py,snapshots,2995aeab56d661663e2851b29bba1fc20c2541f0\tests\admin_inlines\admin.py,,1,0,0
snapshots\29b6a177d81b9a8d833529bebfc67ef48bda3c7f\tests\admin_views\tests.py,snapshots,29b6a177d81b9a8d833529bebfc67ef48bda3c7f\tests\admin_views\tests.py,,1,0,0
snapshots\2995aeab56d661663e2851b29bba1fc20c2541f0\tests\admin_inlines\tests.py,snapshots,2995aeab56d661663e2851b29bba1fc20c2541f0\tests\admin_inlines\tests.py,,1,0,0
snapshots\2995aeab56d661663e2851b29bba1fc20c2541f0\django\contrib\admin\helpers.py,snapshots,2995aeab56d661663e2851b29bba1fc20c2541f0\django\contrib\admin\helpers.py,,1,0,0
snapshots\298d02a77a69321af8c0023df3250663e9d1362d\tests\auth_tests\test_forms.py,snapshots,298d02a77a69321af8c0023df3250663e9d1362d\tests\auth_tests\test_forms.py,,1,0,0
snapshots\2978c63a34b4aa0f170a1e5a0f8f4cb2811fa248\tests\admin_custom_urls\tests.py,snapshots,2978c63a34b4aa0f170a1e5a0f8f4cb2811fa248\tests\admin_custom_urls\tests.py,,1,0,0
snapshots\2978c63a34b4aa0f170a1e5a0f8f4cb2811fa248\tests\admin_views\tests.py,snapshots,2978c63a34b4aa0f170a1e5a0f8f4cb2811fa248\tests\admin_views\tests.py,,1,0,0
snapshots\298d02a77a69321af8c0023df3250663e9d1362d\django\contrib\auth\forms.py,snapshots,298d02a77a69321af8c0023df3250663e9d1362d\django\contrib\auth\forms.py,,1,0,0
snapshots\2980627502c84a9fd09272e1349dc574a2ff1fb1\tests\utils_tests\test_html.py,snapshots,2980627502c84a9fd09272e1349dc574a2ff1fb1\tests\utils_tests\test_html.py,,1,0,0
snapshots\2978c63a34b4aa0f170a1e5a0f8f4cb2811fa248\django\contrib\auth\admin.py,snapshots,2978c63a34b4aa0f170a1e5a0f8f4cb2811fa248\django\contrib\auth\admin.py,,1,0,0
snapshots\2978c63a34b4aa0f170a1e5a0f8f4cb2811fa248\django\contrib\admin\templatetags\admin_list.py,snapshots,2978c63a34b4aa0f170a1e5a0f8f4cb2811fa248\django\contrib\admin\templatetags\admin_list.py,,1,0,0
snapshots\296b75a3c0309a936a6c07d8f711f722e3b96e63\tests\prefetch_related\tests.py,snapshots,296b75a3c0309a936a6c07d8f711f722e3b96e63\tests\prefetch_related\tests.py,,1,0,0
snapshots\296b75a3c0309a936a6c07d8f711f722e3b96e63\django\db\models\query.py,snapshots,296b75a3c0309a936a6c07d8f711f722e3b96e63\django\db\models\query.py,,1,0,0
snapshots\295249c901e13ec1703ada5c414cd97aba72f3e9\tests\inspectdb\tests.py,snapshots,295249c901e13ec1703ada5c414cd97aba72f3e9\tests\inspectdb\tests.py,,1,0,0
snapshots\295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\base\features.py,snapshots,295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\base\features.py,,1,0,0
snapshots\295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\postgresql\features.py,snapshots,295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\postgresql\features.py,,1,0,0
snapshots\295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\base\introspection.py,snapshots,295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\base\introspection.py,,1,0,0
snapshots\295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\oracle\introspection.py,snapshots,295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\oracle\introspection.py,,1,0,0
snapshots\295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\oracle\features.py,snapshots,295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\oracle\features.py,,1,0,0
snapshots\295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\mysql\features.py,snapshots,295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\mysql\features.py,,1,0,0
snapshots\295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\sqlite3\introspection.py,snapshots,295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\sqlite3\introspection.py,,1,0,0
snapshots\29345aecf6e8d53ccb3577a3762bb0c263f7558d\tests\gis_tests\geoapp\test_indexes.py,snapshots,29345aecf6e8d53ccb3577a3762bb0c263f7558d\tests\gis_tests\geoapp\test_indexes.py,,1,0,0
snapshots\295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\sqlite3\features.py,snapshots,295249c901e13ec1703ada5c414cd97aba72f3e9\django\db\backends\sqlite3\features.py,,1,0,0
snapshots\295249c901e13ec1703ada5c414cd97aba72f3e9\django\core\management\commands\inspectdb.py,snapshots,295249c901e13ec1703ada5c414cd97aba72f3e9\django\core\management\commands\inspectdb.py,,1,0,0
snapshots\29345aecf6e8d53ccb3577a3762bb0c263f7558d\tests\gis_tests\gis_migrations\test_operations.py,snapshots,29345aecf6e8d53ccb3577a3762bb0c263f7558d\tests\gis_tests\gis_migrations\test_operations.py,,1,0,0
snapshots\29345aecf6e8d53ccb3577a3762bb0c263f7558d\django\contrib\gis\db\backends\postgis\schema.py,snapshots,29345aecf6e8d53ccb3577a3762bb0c263f7558d\django\contrib\gis\db\backends\postgis\schema.py,,1,0,0
snapshots\2931d847c246b6f499993e370f6d9a53a83120d2\django\db\models\sql\query.py,snapshots,2931d847c246b6f499993e370f6d9a53a83120d2\django\db\models\sql\query.py,,1,0,0
snapshots\292f372768836e2aebc713064c5139e8067eebcb\tests\i18n\tests.py,snapshots,292f372768836e2aebc713064c5139e8067eebcb\tests\i18n\tests.py,,1,0,0
snapshots\292f372768836e2aebc713064c5139e8067eebcb\tests\template_tests\filter_tests\test_date.py,snapshots,292f372768836e2aebc713064c5139e8067eebcb\tests\template_tests\filter_tests\test_date.py,,1,0,0
snapshots\292f372768836e2aebc713064c5139e8067eebcb\django\utils\formats.py,snapshots,292f372768836e2aebc713064c5139e8067eebcb\django\utils\formats.py,,1,0,0
snapshots\292f1ea90f90ff140617299a25884c8fda24aa64\django\forms\boundfield.py,snapshots,292f1ea90f90ff140617299a25884c8fda24aa64\django\forms\boundfield.py,,1,0,0
snapshots\292b9e6fe8f23491680d9cc60f328562e2b1c823\django\db\backends\base\operations.py,snapshots,292b9e6fe8f23491680d9cc60f328562e2b1c823\django\db\backends\base\operations.py,,1,0,0
snapshots\292b9e6fe8f23491680d9cc60f328562e2b1c823\django\db\models\sql\compiler.py,snapshots,292b9e6fe8f23491680d9cc60f328562e2b1c823\django\db\models\sql\compiler.py,,1,0,0
snapshots\292b9e6fe8f23491680d9cc60f328562e2b1c823\django\db\backends\oracle\operations.py,snapshots,292b9e6fe8f23491680d9cc60f328562e2b1c823\django\db\backends\oracle\operations.py,,1,0,0
snapshots\292b9e6fe8f23491680d9cc60f328562e2b1c823\django\db\backends\oracle\utils.py,snapshots,292b9e6fe8f23491680d9cc60f328562e2b1c823\django\db\backends\oracle\utils.py,,1,0,0
snapshots\28f81a10190de9aa00925156c0005f6c787afeb3\tests\composite_pk\tests.py,snapshots,28f81a10190de9aa00925156c0005f6c787afeb3\tests\composite_pk\tests.py,,1,0,0
snapshots\28f66b2783e52d5be51887c31cd2be907b820e11\tests\queries\tests.py,snapshots,28f66b2783e52d5be51887c31cd2be907b820e11\tests\queries\tests.py,,1,0,0
snapshots\28e2077148f7602d29165e90965974698819cbba\tests\delete_regress\tests.py,snapshots,28e2077148f7602d29165e90965974698819cbba\tests\delete_regress\tests.py,,1,0,0
snapshots\28e2077148f7602d29165e90965974698819cbba\django\db\models\query.py,snapshots,28e2077148f7602d29165e90965974698819cbba\django\db\models\query.py,,1,0,0
snapshots\28c98d41133802e4ddcf9d1994b93c69a802fc7a\tests\migrations\test_writer.py,snapshots,28c98d41133802e4ddcf9d1994b93c69a802fc7a\tests\migrations\test_writer.py,,1,0,0
snapshots\28c98d41133802e4ddcf9d1994b93c69a802fc7a\tests\expressions\tests.py,snapshots,28c98d41133802e4ddcf9d1994b93c69a802fc7a\tests\expressions\tests.py,,1,0,0
snapshots\28c98d41133802e4ddcf9d1994b93c69a802fc7a\django\db\models\expressions.py,snapshots,28c98d41133802e4ddcf9d1994b93c69a802fc7a\django\db\models\expressions.py,,1,0,0
snapshots\28a3fbe0048883fdd5cefd6ffecb88e351121891\django\urls\resolvers.py,snapshots,28a3fbe0048883fdd5cefd6ffecb88e351121891\django\urls\resolvers.py,,1,0,0
snapshots\28a3fbe0048883fdd5cefd6ffecb88e351121891\tests\check_framework\test_urls.py,snapshots,28a3fbe0048883fdd5cefd6ffecb88e351121891\tests\check_framework\test_urls.py,,1,0,0
snapshots\28b9b8d6d900feea731d0724b996959a73ff33b5\tests\auth_tests\test_login.py,snapshots,28b9b8d6d900feea731d0724b996959a73ff33b5\tests\auth_tests\test_login.py,,1,0,0
snapshots\28a3fbe0048883fdd5cefd6ffecb88e351121891\django\core\checks\urls.py,snapshots,28a3fbe0048883fdd5cefd6ffecb88e351121891\django\core\checks\urls.py,,1,0,0
snapshots\289f48c71b0fdd058defb29879368897fb837021\docs\_ext\github_links.py,snapshots,289f48c71b0fdd058defb29879368897fb837021\docs\_ext\github_links.py,,1,0,0
snapshots\289e9a75afb52918a3efbdaf5e72f45a54089083\tests\sitemaps_tests\test_http.py,snapshots,289e9a75afb52918a3efbdaf5e72f45a54089083\tests\sitemaps_tests\test_http.py,,1,0,0
snapshots\289e9a75afb52918a3efbdaf5e72f45a54089083\tests\sitemaps_tests\urls\http.py,snapshots,289e9a75afb52918a3efbdaf5e72f45a54089083\tests\sitemaps_tests\urls\http.py,,1,0,0
snapshots\2887b9f67cadc5295ef6a0574de2c2c8fdd66905\django\core\management\base.py,snapshots,2887b9f67cadc5295ef6a0574de2c2c8fdd66905\django\core\management\base.py,,1,0,0
snapshots\2887b9f67cadc5295ef6a0574de2c2c8fdd66905\tests\user_commands\tests.py,snapshots,2887b9f67cadc5295ef6a0574de2c2c8fdd66905\tests\user_commands\tests.py,,1,0,0
snapshots\2878938626aed211d03db33a9a135c9b1d933069\tests\admin_views\test_templatetags.py,snapshots,2878938626aed211d03db33a9a135c9b1d933069\tests\admin_views\test_templatetags.py,,1,0,0
snapshots\289e9a75afb52918a3efbdaf5e72f45a54089083\django\contrib\sitemaps\__init__.py,snapshots,289e9a75afb52918a3efbdaf5e72f45a54089083\django\contrib\sitemaps\__init__.py,,1,0,0
snapshots\286e7d076cfb7b4b0bdfc917de3020e6e89683f6\tests\auth_tests\test_models.py,snapshots,286e7d076cfb7b4b0bdfc917de3020e6e89683f6\tests\auth_tests\test_models.py,,1,0,0
snapshots\28522c3c8d5eb581347aececc3ac61c134528114\tests\basic\tests.py,snapshots,28522c3c8d5eb581347aececc3ac61c134528114\tests\basic\tests.py,,1,0,0
snapshots\286e7d076cfb7b4b0bdfc917de3020e6e89683f6\django\contrib\auth\base_user.py,snapshots,286e7d076cfb7b4b0bdfc917de3020e6e89683f6\django\contrib\auth\base_user.py,,1,0,0
snapshots\2878938626aed211d03db33a9a135c9b1d933069\django\contrib\admin\templatetags\admin_modify.py,snapshots,2878938626aed211d03db33a9a135c9b1d933069\django\contrib\admin\templatetags\admin_modify.py,,1,0,0
snapshots\28522c3c8d5eb581347aececc3ac61c134528114\tests\update_only_fields\tests.py,snapshots,28522c3c8d5eb581347aececc3ac61c134528114\tests\update_only_fields\tests.py,,1,0,0
snapshots\28522c3c8d5eb581347aececc3ac61c134528114\django\db\models\base.py,snapshots,28522c3c8d5eb581347aececc3ac61c134528114\django\db\models\base.py,,1,0,0
snapshots\2848e5d0ce5cf3c31fe87525536093b21d570f69\django\core\mail\backends\smtp.py,snapshots,2848e5d0ce5cf3c31fe87525536093b21d570f69\django\core\mail\backends\smtp.py,,1,0,0
snapshots\281910ff8e9ae98fa78ee5d26ae3f0b713ccf418\tests\asgi\tests.py,snapshots,281910ff8e9ae98fa78ee5d26ae3f0b713ccf418\tests\asgi\tests.py,,1,0,0
